order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,order_channel,promo_code,order_status
ORD011604,2025-02-19,CUST00001,PROD0121,1,5600,0.1566,Wallet,Mobile App,FESTIVE15,Delivered
ORD011605,2025-01-05,CUST00205,PROD0167,2,3000,0.1333,Credit Card,Mobile App,APPONLY10,Delivered
ORD011606,2025-05-07,CUST00407,PROD0223,1,750,0.0812,Debit Card,Mobile App,SAVE20,Delivered
ORD011607,2025-01-06,CUST00015,PROD0129,2,2850,0.1383,Credit Card,Mobile App,FESTIVE15,Delivered
ORD011608,2025-11-23,CUST00673,PROD0194,1,950,0.167,UPI,Mobile App,SAVE20,Delivered
ORD011609,2025-02-28,CUST00960,PROD0125,1,8350,0.0666,UPI,Marketplace,NONE,Delivered
ORD011610,2025-01-02,CUST00485,PROD0232,1,1250,0.0692,Wallet,Mobile App,FESTIVE15,Delivered
ORD011611,2025-01-16,CUST00640,PROD0157,3,3700,0.1309,UPI,Mobile App,APPONLY10,Delivered
ORD011612,2025-09-24,CUST00551,PROD0018,2,17950,0.103,Debit Card,Website,NONE,Delivered
ORD011613,2025-02-23,CUST00653,PROD0121,1,5600,0.1487,UPI,Marketplace,BANK5,Delivered
ORD011614,2025-07-10,CUST00199,PROD0095,1,3200,0.1322,Wallet,Mobile App,BANK5,Delivered
ORD011615,2025-01-28,CUST00853,PROD0241,1,7400,0.0468,Credit Card,Mobile App,APPONLY10,Delivered
ORD011616,2025-09-11,CUST00296,PROD0024,1,19600,0.0749,Credit Card,Website,APPONLY10,Delivered
ORD011617,2025-02-07,CUST00063,PROD0145,1,1400,0.1173,Credit Card,Mobile App,SAVE20,Processing
ORD011618,2025-05-21,CUST00025,PROD0188,1,2600,0.1718,COD,Website,BANK5,Delivered
ORD011619,2025-09-30,CUST00057,PROD0160,1,8050,0.0825,UPI,Marketplace,NONE,Delivered
ORD011620,2025-06-01,CUST00328,PROD0243,2,6450,0.0936,Credit Card,Website,NONE,Delivered
ORD011621,2025-12-11,CUST00236,PROD0129,1,2850,0.1722,COD,Website,NONE,Delivered
ORD011622,2025-02-25,CUST00937,PROD0198,2,4550,0.1424,UPI,Website,FESTIVE15,Delivered
ORD011623,2025-06-05,CUST00561,PROD0099,1,9150,0.1086,UPI,Mobile App,BANK5,Delivered
ORD011624,2025-12-24,CUST00757,PROD0081,1,650,0.1397,UPI,Marketplace,FESTIVE15,Delivered
ORD011625,2025-01-31,CUST00318,PROD0129,2,2850,0.1973,Credit Card,Mobile App,APPONLY10,Delivered
ORD011626,2025-09-15,CUST00771,PROD0252,3,850,0.0564,Net Banking,Marketplace,NONE,Delivered
ORD011627,2025-08-11,CUST00368,PROD0127,2,2350,0.1626,Debit Card,Mobile App,BANK5,Delivered
ORD011628,2025-04-19,CUST00015,PROD0177,2,4200,0.1966,Wallet,Website,NONE,Delivered
ORD011629,2025-05-06,CUST00566,PROD0107,2,5100,0.0472,Debit Card,Marketplace,BANK5,Delivered
ORD011630,2025-02-05,CUST00341,PROD0035,3,17800,0.0934,UPI,Website,NONE,Delivered
ORD011631,2025-09-04,CUST00730,PROD0148,2,1900,0.1218,Wallet,Website,FESTIVE15,Delivered
ORD011632,2025-08-10,CUST00506,PROD0277,2,11750,0.1056,Credit Card,Website,FESTIVE15,Delivered
ORD011633,2025-05-20,CUST00502,PROD0003,2,34850,0.125,COD,Mobile App,NONE,Delivered
ORD011634,2025-01-11,CUST00144,PROD0213,1,600,0.0678,COD,Mobile App,SAVE20,Delivered
ORD011635,2025-05-06,CUST00701,PROD0124,1,750,0.0883,Credit Card,Mobile App,NONE,Delivered
ORD011636,2025-12-21,CUST00495,PROD0178,1,8000,0.1543,Net Banking,Website,NONE,Delivered
ORD011637,2025-02-22,CUST00499,PROD0206,1,4350,0.0398,UPI,Mobile App,NONE,Delivered
ORD011638,2025-02-10,CUST00779,PROD0069,3,9600,0.0913,Net Banking,Marketplace,FESTIVE15,Delivered
ORD011639,2025-08-30,CUST00202,PROD0123,1,2400,0.166,Credit Card,Mobile App,NONE,Delivered
ORD011640,2025-03-20,CUST00480,PROD0019,1,30300,0.0958,UPI,Website,NONE,Delivered
ORD011641,2025-10-06,CUST00295,PROD0127,1,2350,0.2035,UPI,Website,BANK5,Delivered
ORD011642,2025-01-24,CUST00054,PROD0288,1,11450,0.181,UPI,Website,NONE,Cancelled
ORD011643,2025-04-06,CUST00200,PROD0034,3,1950,0.0446,UPI,Mobile App,NONE,Delivered
ORD011644,2025-11-30,CUST00999,PROD0157,1,3700,0.2576,UPI,Mobile App,NONE,Delivered
ORD011645,2025-04-21,CUST00166,PROD0225,1,1050,0.1001,UPI,Website,NONE,Delivered
ORD011646,2025-01-11,CUST00235,PROD0076,1,950,0.2056,Debit Card,Website,NONE,Delivered
ORD011647,2025-06-05,CUST00583,PROD0283,2,1800,0.1383,UPI,Mobile App,NONE,Delivered
ORD011648,2025-09-25,CUST00404,PROD0291,1,10400,0.0421,Net Banking,Mobile App,NONE,Delivered
ORD011649,2025-04-25,CUST00015,PROD0173,2,5150,0.179,COD,Mobile App,SAVE20,Delivered
ORD011650,2025-02-11,CUST00195,PROD0080,1,1850,0.0808,Credit Card,Website,SAVE20,Delivered
ORD011651,2025-06-23,CUST00830,PROD0196,3,850,0,UPI,Mobile App,SAVE20,Delivered
ORD011652,2025-01-07,CUST00659,PROD0126,1,7050,0.1605,UPI,Website,NONE,Delivered
ORD011653,2025-02-25,CUST00345,PROD0178,2,8000,0.1082,Debit Card,Mobile App,NONE,Delivered
ORD011654,2025-11-11,CUST00103,PROD0030,1,15400,0.1317,Net Banking,Website,NONE,Delivered
ORD011655,2025-03-01,CUST00202,PROD0060,1,12800,0.1583,Debit Card,Website,APPONLY10,Delivered
ORD011656,2025-01-10,CUST00252,PROD0156,2,3000,0.1338,Credit Card,Marketplace,FESTIVE15,Delivered
ORD011657,2025-10-20,CUST00240,PROD0173,1,5150,0.1683,Debit Card,Mobile App,FESTIVE15,Delivered
ORD011658,2025-03-28,CUST00323,PROD0186,1,2600,0.0511,UPI,Mobile App,NONE,Delivered
ORD011659,2025-11-18,CUST00580,PROD0087,1,6000,0.1988,Wallet,Website,NONE,Delivered
ORD011660,2025-01-19,CUST00898,PROD0078,2,6600,0,UPI,Mobile App,NONE,Delivered
ORD011661,2025-10-02,CUST00018,PROD0160,1,8050,0.2631,Debit Card,Website,SAVE20,Delivered
ORD011662,2025-08-10,CUST00886,PROD0200,1,4300,0.0974,COD,Marketplace,APPONLY10,Delivered
ORD011663,2025-12-04,CUST00664,PROD0227,1,4150,0.1727,Credit Card,Mobile App,NONE,Delivered
ORD011664,2025-04-09,CUST00790,PROD0156,2,3000,0.1713,UPI,Mobile App,NONE,Delivered
ORD011665,2025-09-06,CUST00101,PROD0008,2,20150,0.0207,Wallet,Website,SAVE20,Delivered
ORD011666,2025-05-09,CUST00738,PROD0286,1,11350,0.0849,Debit Card,Website,NONE,Delivered
ORD011667,2025-04-22,CUST00443,PROD0173,1,5150,0.1705,UPI,Website,NONE,Delivered
ORD011668,2025-06-23,CUST00661,PROD0210,2,1300,0.0769,UPI,Website,WELCOME10,Delivered
ORD011669,2025-08-24,CUST00914,PROD0147,1,3000,0.1408,Credit Card,Mobile App,NONE,Delivered
ORD011670,2025-04-06,CUST00276,PROD0199,1,2100,0.0894,UPI,Mobile App,NONE,Delivered
ORD011671,2025-12-01,CUST00643,PROD0167,1,3000,0.1524,UPI,Marketplace,NONE,Delivered
ORD011672,2025-08-14,CUST00738,PROD0288,2,11450,0.0598,COD,Marketplace,BANK5,Delivered
ORD011673,2025-02-17,CUST00401,PROD0068,1,6550,0.1604,UPI,Mobile App,BANK5,Delivered
ORD011674,2025-06-13,CUST00176,PROD0143,1,3950,0.1469,Credit Card,Website,NONE,Delivered
ORD011675,2025-09-14,CUST00946,PROD0033,1,30800,0.1286,UPI,Website,NONE,Processing
ORD011676,2025-08-31,CUST00485,PROD0045,2,26400,0.0659,Credit Card,Website,NONE,Delivered
ORD011677,2025-08-11,CUST00465,PROD0021,1,30850,0.0856,Credit Card,Website,WELCOME10,Delivered
ORD011678,2025-04-28,CUST00749,PROD0051,1,25200,0.0609,Wallet,Mobile App,APPONLY10,Delivered
ORD011679,2025-05-16,CUST00644,PROD0097,3,6850,0.0724,Net Banking,Marketplace,NONE,Delivered
ORD011680,2025-07-06,CUST00664,PROD0217,1,3650,0,Net Banking,Mobile App,NONE,Delivered
ORD011681,2025-12-03,CUST00950,PROD0225,1,1050,0.1145,Credit Card,Mobile App,FESTIVE15,Delivered
ORD011682,2025-09-01,CUST00090,PROD0284,1,2550,0.0193,UPI,Website,NONE,Delivered
ORD011683,2025-04-22,CUST00591,PROD0132,2,7450,0.1362,Debit Card,Mobile App,NONE,Delivered
ORD011684,2025-03-07,CUST00483,PROD0277,2,11750,0.1635,Credit Card,Website,NONE,Delivered
ORD011685,2025-02-20,CUST00668,PROD0092,1,5200,0.0499,Net Banking,Website,NONE,Delivered
ORD011686,2025-08-12,CUST00994,PROD0234,1,4300,0.0251,Debit Card,Mobile App,FESTIVE15,Delivered
ORD011687,2025-01-10,CUST00707,PROD0037,2,20250,0.1093,Credit Card,Mobile App,FESTIVE15,Delivered
ORD011688,2025-06-14,CUST00626,PROD0254,1,6500,0.078,Credit Card,Website,NONE,Delivered
ORD011689,2025-06-25,CUST00406,PROD0016,2,19050,0.0993,Credit Card,Website,NONE,Delivered
ORD011690,2025-04-11,CUST00766,PROD0042,1,30050,0.1014,UPI,Marketplace,FESTIVE15,Delivered
ORD011691,2025-05-18,CUST00148,PROD0143,3,3950,0.0938,UPI,Website,NONE,Delivered
ORD011692,2025-06-16,CUST00653,PROD0106,1,2650,0.1166,Debit Card,Website,APPONLY10,Delivered
ORD011693,2025-11-17,CUST00452,PROD0254,1,6500,0.1738,Credit Card,Mobile App,NONE,Delivered
ORD011694,2025-01-10,CUST00978,PROD0178,1,8000,0.1657,Credit Card,Website,NONE,Delivered
ORD011695,2025-11-20,CUST00050,PROD0188,1,2600,0.1601,UPI,Website,NONE,Delivered
ORD011696,2025-06-27,CUST00220,PROD0300,1,3650,0.2355,Credit Card,Website,APPONLY10,Delivered
ORD011697,2025-02-16,CUST00310,PROD0171,1,8850,0.1091,Credit Card,Website,NONE,Delivered
ORD011698,2025-07-27,CUST00228,PROD0253,2,6750,0.0291,Credit Card,Mobile App,BANK5,Processing
ORD011699,2025-06-26,CUST00948,PROD0091,1,11150,0.1076,Debit Card,Mobile App,APPONLY10,Delivered
ORD011700,2025-11-04,CUST00937,PROD0109,1,7250,0.167,Credit Card,Mobile App,SAVE20,Delivered
ORD011701,2025-07-04,CUST00263,PROD0180,1,5550,0.1678,Credit Card,Mobile App,SAVE20,Delivered
ORD011702,2025-10-08,CUST00360,PROD0128,1,7900,0.102,UPI,Marketplace,NONE,Delivered
ORD011703,2025-04-12,CUST00603,PROD0257,4,750,0.1012,Debit Card,Mobile App,APPONLY10,Delivered
ORD011704,2025-06-26,CUST00883,PROD0099,1,9150,0.0634,UPI,Mobile App,FESTIVE15,Delivered
ORD011705,2025-09-07,CUST00906,PROD0068,1,6550,0.1005,Wallet,Marketplace,FESTIVE15,Delivered
ORD011706,2025-07-07,CUST00961,PROD0221,1,2250,0.1199,UPI,Mobile App,NONE,Delivered
ORD011707,2025-07-25,CUST00601,PROD0194,1,950,0.1293,Debit Card,Mobile App,NONE,Delivered
ORD011708,2025-02-21,CUST00082,PROD0032,2,14500,0.0673,UPI,Mobile App,BANK5,Delivered
ORD011709,2025-06-29,CUST00670,PROD0036,1,18050,0.0513,UPI,Marketplace,NONE,Delivered
ORD011710,2025-08-10,CUST00130,PROD0157,1,3700,0.1798,Net Banking,Mobile App,NONE,Delivered
ORD011711,2025-11-02,CUST00654,PROD0164,1,2150,0.1134,Credit Card,Website,NONE,Delivered
ORD011712,2025-04-07,CUST00979,PROD0067,1,5200,0.062,Wallet,Mobile App,NONE,Delivered
ORD011713,2025-07-04,CUST00084,PROD0253,1,6750,0.0821,Credit Card,Website,NONE,Delivered
ORD011714,2025-07-24,CUST00120,PROD0159,1,3050,0.0449,Wallet,Marketplace,NONE,Delivered
ORD011715,2025-10-24,CUST00666,PROD0131,2,6650,0.2135,Net Banking,Mobile App,APPONLY10,Delivered
ORD011716,2025-06-28,CUST00588,PROD0008,1,20150,0.1439,UPI,Website,NONE,Delivered
ORD011717,2025-05-16,CUST00914,PROD0185,2,4950,0.0825,UPI,Website,APPONLY10,Delivered
ORD011718,2025-11-13,CUST00585,PROD0015,3,19700,0.061,Net Banking,Mobile App,BANK5,Delivered
ORD011719,2025-10-14,CUST00422,PROD0297,2,4600,0.2286,Debit Card,Mobile App,APPONLY10,Delivered
ORD011720,2025-01-17,CUST00839,PROD0132,1,7450,0.0838,COD,Marketplace,APPONLY10,Delivered
ORD011721,2025-03-28,CUST00657,PROD0123,3,2400,0.0813,UPI,Marketplace,NONE,Delivered
ORD011722,2025-07-03,CUST00605,PROD0123,2,2400,0.0736,Credit Card,Website,NONE,Delivered
ORD011723,2025-11-26,CUST00538,PROD0248,1,8700,0.0936,Debit Card,Marketplace,NONE,Delivered
ORD011724,2025-05-11,CUST00015,PROD0053,4,9650,0.1209,COD,Mobile App,NONE,Delivered
ORD011725,2025-08-29,CUST00906,PROD0028,1,23350,0.1014,UPI,Marketplace,NONE,Delivered
ORD011726,2025-11-21,CUST00325,PROD0152,1,8850,0.1635,Wallet,Website,SAVE20,Delivered
ORD011727,2025-03-03,CUST00146,PROD0295,1,1600,0.1376,UPI,Website,NONE,Delivered
ORD011728,2025-07-06,CUST00587,PROD0058,1,6200,0.0687,UPI,Marketplace,NONE,Delivered
ORD011729,2025-07-21,CUST00996,PROD0260,1,10300,0.0003,UPI,Website,NONE,Delivered
ORD011730,2025-06-25,CUST00535,PROD0032,1,14500,0.0649,Credit Card,Website,NONE,Delivered
ORD011731,2025-06-06,CUST00764,PROD0121,2,5600,0.1828,UPI,Mobile App,NONE,Delivered
ORD011732,2025-07-31,CUST00274,PROD0049,2,32850,0.0845,Credit Card,Mobile App,WELCOME10,Delivered
ORD011733,2025-03-25,CUST00367,PROD0092,1,5200,0.1278,Wallet,Mobile App,NONE,Delivered
ORD011734,2025-05-05,CUST00220,PROD0092,1,5200,0.1487,Net Banking,Mobile App,NONE,Delivered
ORD011735,2025-03-22,CUST00895,PROD0060,1,12800,0.1007,UPI,Website,BANK5,Delivered
ORD011736,2025-05-18,CUST00988,PROD0022,2,34100,0.0614,UPI,Website,SAVE20,Delivered
ORD011737,2025-06-19,CUST00002,PROD0244,2,500,0.0558,Net Banking,Marketplace,BANK5,Delivered
ORD011738,2025-12-13,CUST00017,PROD0241,2,7400,0.1657,Credit Card,Mobile App,NONE,Delivered
ORD011739,2025-05-23,CUST00291,PROD0257,2,750,0.0969,Debit Card,Mobile App,NONE,Delivered
ORD011740,2025-03-17,CUST00846,PROD0270,1,8700,0.086,Net Banking,Website,NONE,Delivered
ORD011741,2025-05-02,CUST00510,PROD0178,1,8000,0.1298,UPI,Website,NONE,Delivered
ORD011742,2025-11-28,CUST00255,PROD0228,1,1700,0.1654,Debit Card,Mobile App,NONE,Delivered
ORD011743,2025-04-25,CUST00757,PROD0287,1,6050,0.0508,Net Banking,Website,NONE,Delivered
ORD011744,2025-11-26,CUST00044,PROD0179,1,4150,0.2148,UPI,Mobile App,NONE,Delivered
ORD011745,2025-03-23,CUST00389,PROD0217,1,3650,0.0496,UPI,Mobile App,FESTIVE15,Delivered
ORD011746,2025-09-23,CUST00471,PROD0185,2,4950,0.1617,UPI,Mobile App,APPONLY10,Delivered
ORD011747,2025-03-11,CUST00321,PROD0173,4,5150,0.224,Debit Card,Website,WELCOME10,Delivered
ORD011748,2025-03-05,CUST00871,PROD0152,1,8850,0.1622,Wallet,Mobile App,NONE,Delivered
ORD011749,2025-07-26,CUST00929,PROD0009,1,10950,0.0837,COD,Mobile App,FESTIVE15,Delivered
ORD011750,2025-11-05,CUST00975,PROD0155,1,1650,0.2599,Credit Card,Website,NONE,Delivered
ORD011751,2025-11-12,CUST00615,PROD0290,1,6300,0.1044,Debit Card,Mobile App,SAVE20,Delivered
ORD011752,2025-02-25,CUST00246,PROD0128,1,7900,0.0654,Debit Card,Website,SAVE20,Delivered
ORD011753,2025-11-08,CUST00917,PROD0009,1,10950,0.1362,UPI,Website,NONE,Delivered
ORD011754,2025-01-01,CUST00368,PROD0299,4,2650,0.1585,UPI,Mobile App,NONE,Delivered
ORD011755,2025-08-22,CUST00286,PROD0027,2,7800,0.1719,UPI,Marketplace,BANK5,Delivered
ORD011756,2025-07-26,CUST00063,PROD0182,1,3600,0.0089,COD,Website,WELCOME10,Delivered
ORD011757,2025-06-14,CUST00155,PROD0093,1,7750,0.0421,Debit Card,Mobile App,APPONLY10,Delivered
ORD011758,2025-09-14,CUST00122,PROD0273,1,6950,0.0617,UPI,Marketplace,NONE,Delivered
ORD011759,2025-01-22,CUST00760,PROD0031,1,12450,0.1012,UPI,Website,APPONLY10,Delivered
ORD011760,2025-09-27,CUST00706,PROD0192,1,550,0.1556,Credit Card,Marketplace,NONE,Delivered
ORD011761,2025-02-27,CUST00131,PROD0227,1,4150,0.0956,Debit Card,Website,NONE,Delivered
ORD011762,2025-03-27,CUST00991,PROD0121,1,5600,0.1557,Wallet,Mobile App,APPONLY10,Delivered
ORD011763,2025-02-02,CUST00566,PROD0215,1,2300,0.0998,UPI,Website,NONE,Delivered
ORD011764,2025-12-31,CUST00968,PROD0296,1,8600,0.1978,Credit Card,Website,NONE,Delivered
ORD011765,2025-01-05,CUST00750,PROD0112,1,3150,0.1372,Credit Card,Website,NONE,Delivered
ORD011766,2025-04-05,CUST00548,PROD0020,1,10700,0.107,Debit Card,Mobile App,SAVE20,Delivered
ORD011767,2025-06-24,CUST00957,PROD0073,1,6600,0.1638,UPI,Mobile App,NONE,Delivered
ORD011768,2025-01-17,CUST00728,PROD0210,1,1300,0.0832,Debit Card,Mobile App,NONE,Delivered
ORD011769,2025-07-14,CUST00039,PROD0101,1,4800,0.0415,Debit Card,Website,APPONLY10,Delivered
ORD011770,2025-03-22,CUST00947,PROD0229,1,4650,0.1653,Net Banking,Mobile App,SAVE20,Delivered
ORD011771,2025-07-13,CUST00666,PROD0292,1,7050,0.0663,UPI,Mobile App,FESTIVE15,Delivered
ORD011772,2025-07-14,CUST00636,PROD0283,2,1800,0.0477,Net Banking,Website,NONE,Delivered
ORD011773,2025-04-16,CUST00976,PROD0173,1,5150,0.1302,Debit Card,Marketplace,NONE,Delivered
ORD011774,2025-06-13,CUST00777,PROD0077,1,3400,0.1096,UPI,Mobile App,SAVE20,Delivered
ORD011775,2025-05-09,CUST00743,PROD0160,2,8050,0.1784,UPI,Mobile App,FESTIVE15,Delivered
ORD011776,2025-10-28,CUST00977,PROD0279,1,1450,0.1126,COD,Website,NONE,Delivered
ORD011777,2025-08-12,CUST00851,PROD0050,1,19950,0.1416,Credit Card,Website,NONE,Delivered
ORD011778,2025-07-18,CUST00643,PROD0255,1,2300,0,Debit Card,Website,BANK5,Delivered
ORD011779,2025-07-21,CUST00251,PROD0099,1,9150,0.0827,Debit Card,Website,NONE,Delivered
ORD011780,2025-02-20,CUST00493,PROD0145,3,1400,0.1587,Debit Card,Marketplace,NONE,Delivered
ORD011781,2025-08-21,CUST00956,PROD0270,1,8700,0.1253,UPI,Mobile App,FESTIVE15,Delivered
ORD011782,2025-08-09,CUST00798,PROD0165,2,4350,0.0669,Net Banking,Mobile App,NONE,Delivered
ORD011783,2025-11-12,CUST00394,PROD0107,1,5100,0.2332,UPI,Mobile App,NONE,Delivered
ORD011784,2025-04-13,CUST00715,PROD0215,1,2300,0.1216,COD,Website,NONE,Delivered
ORD011785,2025-08-29,CUST00814,PROD0237,1,3600,0.0674,Credit Card,Website,NONE,Delivered
ORD011786,2025-10-22,CUST00235,PROD0157,1,3700,0.1977,Debit Card,Mobile App,NONE,Delivered
ORD011787,2025-05-30,CUST00142,PROD0186,1,2600,0.0204,Credit Card,Mobile App,NONE,Delivered
ORD011788,2025-11-20,CUST00435,PROD0074,1,12400,0.0705,Credit Card,Website,WELCOME10,Delivered
ORD011789,2025-01-11,CUST00744,PROD0153,1,2850,0.1214,Net Banking,Marketplace,NONE,Delivered
ORD011790,2025-12-17,CUST00315,PROD0080,2,1850,0.1632,UPI,Website,NONE,Delivered
ORD011791,2025-08-17,CUST00728,PROD0298,1,5050,0.1989,UPI,Website,NONE,Delivered
ORD011792,2025-07-11,CUST00496,PROD0042,2,30050,0.1465,Net Banking,Mobile App,FESTIVE15,Delivered
ORD011793,2025-02-06,CUST00818,PROD0240,1,1650,0.0563,Credit Card,Website,NONE,Delivered
ORD011794,2025-08-18,CUST00589,PROD0108,1,10650,0.095,Credit Card,Mobile App,BANK5,Delivered
ORD011795,2025-12-15,CUST00445,PROD0180,1,5550,0.1247,COD,Website,FESTIVE15,Delivered
ORD011796,2025-09-27,CUST00711,PROD0177,2,4200,0.0869,UPI,Marketplace,SAVE20,Delivered
ORD011797,2025-05-31,CUST00732,PROD0037,1,20250,0.0895,Debit Card,Marketplace,NONE,Delivered
ORD011798,2025-03-07,CUST00097,PROD0084,2,9250,0.0927,Wallet,Website,FESTIVE15,Delivered
ORD011799,2025-04-12,CUST00302,PROD0064,3,700,0.1403,COD,Marketplace,FESTIVE15,Delivered
ORD011800,2025-11-07,CUST00395,PROD0068,2,6550,0.1048,Credit Card,Website,BANK5,Delivered
ORD011801,2025-01-28,CUST00415,PROD0130,1,4400,0.1475,UPI,Mobile App,FESTIVE15,Delivered
ORD011802,2025-10-15,CUST00996,PROD0105,1,10000,0.1475,Credit Card,Mobile App,APPONLY10,Delivered
ORD011803,2025-01-06,CUST00893,PROD0143,1,3950,0.1755,Debit Card,Marketplace,APPONLY10,Delivered
ORD011804,2025-11-16,CUST00267,PROD0023,3,5900,0.1141,Credit Card,Mobile App,SAVE20,Delivered
ORD011805,2025-08-12,CUST00122,PROD0136,1,8500,0.166,UPI,Mobile App,WELCOME10,Delivered
ORD011806,2025-10-21,CUST00610,PROD0064,2,700,0.1469,Debit Card,Marketplace,BANK5,Delivered
ORD011807,2025-07-15,CUST00822,PROD0178,1,8000,0.1003,UPI,Website,SAVE20,Delivered
ORD011808,2025-11-20,CUST00271,PROD0130,1,4400,0.1807,Wallet,Mobile App,WELCOME10,Delivered
ORD011809,2025-06-14,CUST00975,PROD0192,2,550,0.0113,Net Banking,Mobile App,APPONLY10,Delivered
ORD011810,2025-11-13,CUST00617,PROD0266,1,4200,0.1724,COD,Mobile App,NONE,Delivered
ORD011811,2025-03-27,CUST00134,PROD0279,1,1450,0.0652,Credit Card,Marketplace,NONE,Delivered
ORD011812,2025-05-15,CUST00233,PROD0108,1,10650,0.0981,UPI,Mobile App,NONE,Delivered
ORD011813,2025-08-05,CUST00369,PROD0144,1,1800,0.1365,Net Banking,Website,NONE,Processing
ORD011814,2025-01-12,CUST00305,PROD0031,1,12450,0.1127,Debit Card,Website,FESTIVE15,Delivered
ORD011815,2025-02-14,CUST00048,PROD0190,4,1100,0.133,Net Banking,Website,FESTIVE15,Delivered
ORD011816,2025-04-25,CUST00332,PROD0077,2,3400,0.0897,Credit Card,Mobile App,FESTIVE15,Delivered
ORD011817,2025-09-01,CUST00278,PROD0043,1,10000,0.1326,UPI,Website,NONE,Delivered
ORD011818,2025-10-15,CUST00262,PROD0131,2,6650,0.128,Debit Card,Website,NONE,Delivered
ORD011819,2025-01-08,CUST00125,PROD0127,3,2350,0.1812,Credit Card,Mobile App,NONE,Delivered
ORD011820,2025-08-11,CUST00489,PROD0080,1,1850,0.1339,Debit Card,Website,NONE,Processing
ORD011821,2025-12-10,CUST00940,PROD0046,1,29400,0.1975,UPI,Website,NONE,Delivered
ORD011822,2025-10-10,CUST00933,PROD0179,4,4150,0.1306,UPI,Website,NONE,Delivered
ORD011823,2025-02-02,CUST00367,PROD0025,1,25000,0.1001,Credit Card,Mobile App,NONE,Delivered
ORD011824,2025-08-08,CUST00939,PROD0285,3,6050,0.0793,UPI,Website,WELCOME10,Delivered
ORD011825,2025-07-25,CUST00954,PROD0031,1,12450,0.0914,Net Banking,Website,APPONLY10,Delivered
ORD011826,2025-09-25,CUST00108,PROD0067,2,5200,0.0705,UPI,Mobile App,NONE,Cancelled
ORD011827,2025-12-08,CUST00577,PROD0120,1,5900,0.0935,Credit Card,Mobile App,WELCOME10,Delivered
ORD011828,2025-08-03,CUST00319,PROD0172,1,6650,0.1354,Credit Card,Website,NONE,Delivered
ORD011829,2025-09-29,CUST00156,PROD0222,1,2500,0.1015,Debit Card,Mobile App,NONE,Delivered
ORD011830,2025-09-09,CUST00281,PROD0119,1,3500,0.0225,Credit Card,Website,FESTIVE15,Delivered
ORD011831,2025-03-22,CUST00332,PROD0073,1,6600,0.1966,Debit Card,Website,NONE,Delivered
ORD011832,2025-05-22,CUST00665,PROD0246,1,1400,0.1311,Credit Card,Website,NONE,Delivered
ORD011833,2025-09-12,CUST00541,PROD0294,1,1500,0.0325,Credit Card,Mobile App,FESTIVE15,Delivered
ORD011834,2025-02-14,CUST00346,PROD0038,1,23350,0.0629,UPI,Website,NONE,Delivered
ORD011835,2025-11-22,CUST00558,PROD0031,1,12450,0.184,Debit Card,Mobile App,NONE,Delivered
ORD011836,2025-09-07,CUST00611,PROD0038,2,23350,0.076,UPI,Website,NONE,Delivered
ORD011837,2025-01-14,CUST00820,PROD0079,1,1250,0.1022,UPI,Website,NONE,Delivered
ORD011838,2025-10-07,CUST00222,PROD0204,2,400,0.2049,COD,Website,BANK5,Delivered
ORD011839,2025-01-16,CUST00746,PROD0111,1,5950,0.1701,COD,Website,NONE,Delivered
ORD011840,2025-04-20,CUST00243,PROD0154,2,7150,0.1383,Credit Card,Mobile App,BANK5,Delivered
ORD011841,2025-12-22,CUST00991,PROD0205,1,3650,0.1694,Debit Card,Website,BANK5,Delivered
ORD011842,2025-09-13,CUST00772,PROD0205,1,3650,0.0997,Credit Card,Website,NONE,Delivered
ORD011843,2025-11-26,CUST00547,PROD0004,1,29950,0.0945,UPI,Mobile App,NONE,Delivered
ORD011844,2025-02-26,CUST00958,PROD0182,1,3600,0.0722,UPI,Mobile App,NONE,Delivered
ORD011845,2025-10-11,CUST00532,PROD0158,1,6450,0.1963,Wallet,Website,SAVE20,Delivered
ORD011846,2025-01-01,CUST00785,PROD0044,2,15700,0.1365,Credit Card,Website,NONE,Delivered
ORD011847,2025-08-22,CUST00708,PROD0097,2,6850,0.0451,UPI,Website,NONE,Cancelled
ORD011848,2025-11-04,CUST00629,PROD0129,1,2850,0.1284,UPI,Website,FESTIVE15,Delivered
ORD011849,2025-02-10,CUST00494,PROD0023,3,5900,0.1555,Wallet,Mobile App,APPONLY10,Delivered
ORD011850,2025-07-07,CUST00313,PROD0137,1,4750,0.0839,UPI,Website,NONE,Delivered
ORD011851,2025-03-27,CUST00365,PROD0256,1,3750,0.0798,UPI,Website,WELCOME10,Delivered
ORD011852,2025-10-13,CUST00656,PROD0009,1,10950,0.0873,UPI,Website,APPONLY10,Delivered
ORD011853,2025-01-30,CUST00890,PROD0044,1,15700,0.1814,Debit Card,Mobile App,NONE,Delivered
ORD011854,2025-01-08,CUST00805,PROD0175,2,6150,0.1465,Credit Card,Marketplace,SAVE20,Delivered
ORD011855,2025-09-28,CUST00437,PROD0027,1,7800,0.1275,Credit Card,Marketplace,FESTIVE15,Delivered
ORD011856,2025-06-28,CUST00131,PROD0052,1,11600,0.0616,Wallet,Marketplace,NONE,Delivered
ORD011857,2025-05-13,CUST00722,PROD0041,1,25300,0.1846,COD,Mobile App,NONE,Cancelled
